order_id,customer_id,order_date
510989,13694,2010-06-04 12:54:00
510990,13694,2010-06-04 13:01:00
510992,17696,2010-06-04 13:22:00
510993,18206,2010-06-04 13:47:00
510994,16705,2010-06-04 13:54:00
510995,15101,2010-06-04 14:12:00
510996,13694,2010-06-04 14:24:00
510997,13564,2010-06-04 14:32:00
510998,17147,2010-06-04 14:37:00
511003,17677,2010-06-04 14:51:00
511013,16133,2010-06-04 15:03:00
511017,17888,2010-06-04 15:45:00
511019,15544,2010-06-04 15:59:00
511020,15311,2010-06-04 16:01:00
511023,17235,2010-06-04 17:01:00
511025,17377,2010-06-06 09:49:00
511026,14441,2010-06-06 10:25:00
511027,13593,2010-06-06 10:30:00
511029,14687,2010-06-06 10:36:00
511030,15046,2010-06-06 10:39:00
511032,14984,2010-06-06 10:55:00
511033,16271,2010-06-06 10:56:00
511034,14984,2010-06-06 10:56:00
511035,16242,2010-06-06 10:57:00
511037,16059,2010-06-06 11:06:00
511038,14766,2010-06-06 11:11:00
511039,17589,2010-06-06 11:19:00
511040,14878,2010-06-06 11:20:00
511041,12932,2010-06-06 11:21:00
511042,18234,2010-06-06 11:22:00
511044,16356,2010-06-06 11:26:00
511045,13491,2010-06-06 11:30:00
511046,16335,2010-06-06 11:35:00
511047,14573,2010-06-06 11:38:00
511048,16356,2010-06-06 11:38:00
511050,16782,2010-06-06 12:07:00
511051,12911,2010-06-06 12:13:00
511052,17841,2010-06-06 12:15:00
511053,16701,2010-06-06 12:16:00
511055,14415,2010-06-06 12:16:00
511056,16444,2010-06-06 12:17:00
511057,15796,2010-06-06 12:24:00
511058,18149,2010-06-06 12:26:00
511059,16466,2010-06-06 12:27:00
511060,15030,2010-06-06 12:39:00
511061,18112,2010-06-06 12:40:00
511062,16652,2010-06-06 12:41:00
511063,15988,2010-06-06 12:45:00
511064,13668,2010-06-06 12:46:00
511065,17954,2010-06-06 12:52:00
511066,13109,2010-06-06 12:59:00
511067,15956,2010-06-06 13:06:00
511068,14208,2010-06-06 13:11:00
511069,17915,2010-06-06 13:22:00
511070,16340,2010-06-06 13:26:00
511071,14653,2010-06-06 13:27:00
511072,14709,2010-06-06 13:36:00
511073,13614,2010-06-06 13:42:00
511074,18137,2010-06-06 13:45:00
511075,13767,2010-06-06 13:47:00
511076,13767,2010-06-06 13:48:00
511077,15822,2010-06-06 13:50:00
511078,16497,2010-06-06 13:52:00
511079,16497,2010-06-06 13:53:00
511080,15976,2010-06-06 14:01:00
511081,14128,2010-06-06 14:05:00
511082,13056,2010-06-06 14:10:00
511083,12709,2010-06-06 14:16:00
511084,16200,2010-06-06 14:17:00
511085,18137,2010-06-06 14:18:00
511086,15373,2010-06-06 14:41:00
511087,17682,2010-06-06 15:01:00
511089,15005,2010-06-06 15:03:00
511090,14247,2010-06-06 15:07:00
511091,14734,2010-06-06 15:15:00
511092,12836,2010-06-06 15:18:00
511093,17920,2010-06-06 15:22:00
511094,14667,2010-06-06 15:32:00
511095,14249,2010-06-06 15:47:00
511096,12682,2010-06-06 15:49:00
511097,16255,2010-06-06 15:53:00
511098,14249,2010-06-06 15:53:00
511099,17009,2010-06-06 16:01:00
511100,17416,2010-06-07 08:37:00
511101,14221,2010-06-07 08:38:00
511102,17416,2010-06-07 08:41:00
511103,17416,2010-06-07 08:42:00
511104,17602,2010-06-07 09:37:00
511105,13815,2010-06-07 09:37:00
511106,17071,2010-06-07 09:43:00
511107,16422,2010-06-07 09:49:00
511109,16684,2010-06-07 09:55:00
511110,15078,2010-06-07 10:03:00
511111,17994,2010-06-07 10:05:00
511112,16422,2010-06-07 10:10:00
511113,14309,2010-06-07 10:24:00
511114,13082,2010-06-07 10:37:00
511115,13078,2010-06-07 10:39:00
511117,12471,2010-06-07 10:41:00
511118,12471,2010-06-07 10:42:00
511119,15366,2010-06-07 10:49:00
511121,12471,2010-06-07 10:52:00
511123,17673,2010-06-07 10:56:00
511125,15958,2010-06-07 10:59:00
511126,17673,2010-06-07 10:59:00
511132,17987,2010-06-07 11:23:00
511133,17227,2010-06-07 11:25:00
511134,17897,2010-06-07 11:32:00
511135,12853,2010-06-07 11:34:00
511136,17897,2010-06-07 11:38:00
511137,14167,2010-06-07 11:47:00
511159,15622,2010-06-07 12:01:00
511160,15059,2010-06-07 12:01:00
511161,15622,2010-06-07 12:01:00
511164,14028,2010-06-07 12:02:00
511166,14895,2010-06-07 12:03:00
511174,15249,2010-06-07 12:08:00
511176,14028,2010-06-07 12:09:00
511177,17505,2010-06-07 12:09:00
511179,17505,2010-06-07 12:10:00
511185,16883,2010-06-07 12:12:00
511204,15471,2010-06-07 12:17:00
511209,16719,2010-06-07 12:18:00
511217,12986,2010-06-07 12:21:00
511218,12986,2010-06-07 12:22:00
511229,12358,2010-06-07 12:28:00
511233,15640,2010-06-07 12:29:00
511236,18203,2010-06-07 12:29:00
511239,13313,2010-06-07 12:31:00
511242,15640,2010-06-07 12:33:00
511247,14421,2010-06-07 12:35:00
511251,14515,2010-06-07 12:37:00
511259,16382,2010-06-07 12:42:00
511262,16655,2010-06-07 12:43:00
511265,15640,2010-06-07 12:49:00
511266,14534,2010-06-07 12:51:00
511267,13623,2010-06-07 12:59:00
511269,16984,2010-06-07 13:02:00
511270,14159,2010-06-07 13:03:00
511271,13699,2010-06-07 13:03:00
511273,14159,2010-06-07 13:09:00
511274,13468,2010-06-07 13:26:00
511276,17515,2010-06-07 13:29:00
511277,14028,2010-06-07 13:33:00
511278,14786,2010-06-07 13:42:00
511279,17412,2010-06-07 13:53:00
511280,16232,2010-06-07 14:04:00
511281,18100,2010-06-07 14:19:00
511283,16317,2010-06-07 14:24:00
511284,14467,2010-06-07 14:39:00
511285,15260,2010-06-07 14:46:00
511286,15260,2010-06-07 14:47:00
511287,14514,2010-06-07 14:47:00
511288,15260,2010-06-07 14:48:00
511289,17611,2010-06-07 14:48:00
511290,12937,2010-06-07 14:52:00
511291,15872,2010-06-07 14:53:00
511292,15164,2010-06-07 14:55:00
511294,12829,2010-06-07 15:04:00
511295,15551,2010-06-07 15:05:00
511296,17040,2010-06-07 15:08:00
511297,17101,2010-06-07 15:12:00
511298,15260,2010-06-07 15:14:00
511299,18037,2010-06-07 15:29:00
511300,16788,2010-06-07 15:31:00
511301,14871,2010-06-07 15:32:00
511302,17031,2010-06-07 15:39:00
511303,15720,2010-06-07 15:40:00
511304,17402,2010-06-07 15:47:00
511305,17512,2010-06-07 15:51:00
511306,17588,2010-06-07 15:57:00
511307,13983,2010-06-07 16:01:00
511308,14498,2010-06-07 16:05:00
511309,13052,2010-06-07 16:06:00
511310,17784,2010-06-07 16:08:00
511313,13064,2010-06-07 16:28:00
511314,14606,2010-06-07 16:39:00
511315,15681,2010-06-07 16:48:00
511316,17133,2010-06-07 16:52:00
511321,12748,2010-06-07 17:12:00
511322,13975,2010-06-07 17:15:00
511323,13997,2010-06-07 17:33:00
511324,15714,2010-06-08 08:37:00
511325,13771,2010-06-08 08:50:00
511326,14825,2010-06-08 09:07:00
511327,15615,2010-06-08 09:11:00
511328,13178,2010-06-08 10:06:00
511329,12928,2010-06-08 10:16:00
511330,18102,2010-06-08 10:26:00
511331,14543,2010-06-08 10:28:00
511332,12931,2010-06-08 10:30:00
511334,17677,2010-06-08 10:39:00
511335,18102,2010-06-08 10:44:00
511346,17238,2010-06-08 10:49:00
511356,16098,2010-06-08 10:58:00
511357,17849,2010-06-08 10:59:00
511362,15039,2010-06-08 11:14:00
511375,16843,2010-06-08 11:28:00
511401,14209,2010-06-08 11:38:00
511411,14535,2010-06-08 11:41:00
511432,16713,2010-06-08 11:48:00
511433,17706,2010-06-08 11:49:00
511434,17201,2010-06-08 11:50:00
511435,18102,2010-06-08 11:51:00
511437,17190,2010-06-08 12:02:00
511438,14211,2010-06-08 12:08:00
511439,12939,2010-06-08 12:10:00
511440,12939,2010-06-08 12:10:00
511441,15380,2010-06-08 12:12:00
511442,17190,2010-06-08 12:16:00
511445,14194,2010-06-08 12:27:00
511446,17920,2010-06-08 12:28:00
511447,14194,2010-06-08 12:32:00
511448,14194,2010-06-08 12:33:00
511449,15854,2010-06-08 12:34:00
511450,16048,2010-06-08 12:36:00
511451,17543,2010-06-08 12:41:00
511460,12647,2010-06-08 12:53:00
511461,12647,2010-06-08 12:54:00
511462,12647,2010-06-08 12:55:00
511463,12647,2010-06-08 12:55:00
511465,18008,2010-06-08 12:59:00
511466,13871,2010-06-08 13:02:00
511467,17808,2010-06-08 13:02:00
511468,13141,2010-06-08 13:10:00
511469,16086,2010-06-08 13:11:00
511471,17449,2010-06-08 13:22:00
511473,12840,2010-06-08 13:23:00
511474,16791,2010-06-08 13:27:00
511475,18103,2010-06-08 13:36:00
511476,15311,2010-06-08 13:37:00
511478,14671,2010-06-08 13:39:00
511479,12409,2010-06-08 13:40:00
511480,14134,2010-06-08 13:43:00
511481,15353,2010-06-08 14:00:00
511483,15768,2010-06-08 14:05:00
511484,17801,2010-06-08 14:10:00
511487,18247,2010-06-08 14:22:00
511488,12843,2010-06-08 14:22:00
511497,13089,2010-06-08 14:40:00
511498,17440,2010-06-08 14:40:00
511499,13089,2010-06-08 14:41:00
511500,14210,2010-06-08 14:44:00
511501,15532,2010-06-08 14:52:00
511503,12932,2010-06-08 15:09:00
511504,17597,2010-06-08 15:10:00
511505,13468,2010-06-08 15:24:00
511512,18145,2010-06-08 15:51:00
511513,15311,2010-06-08 15:57:00
511514,15523,2010-06-08 16:06:00
511515,17962,2010-06-08 16:15:00
511517,17962,2010-06-08 16:24:00
511520,14308,2010-06-08 16:39:00
511522,16072,2010-06-08 16:47:00
511523,14308,2010-06-08 16:48:00
511543,18214,2010-06-08 17:29:00
511545,15179,2010-06-09 08:02:00
511546,13296,2010-06-09 08:41:00
511547,12599,2010-06-09 08:46:00
511548,14388,2010-06-09 09:05:00
511549,12483,2010-06-09 09:15:00
511550,17713,2010-06-09 09:33:00
511551,15173,2010-06-09 09:40:00
511552,16754,2010-06-09 09:41:00
511553,16754,2010-06-09 09:42:00
511554,14616,2010-06-09 09:42:00
511555,17417,2010-06-09 10:00:00
511556,17511,2010-06-09 10:02:00
511557,15290,2010-06-09 10:02:00
511558,13802,2010-06-09 10:12:00
511559,16592,2010-06-09 10:38:00
511564,18231,2010-06-09 10:41:00
511573,17808,2010-06-09 10:44:00
511585,13502,2010-06-09 10:52:00
511602,17115,2010-06-09 11:10:00
511610,14260,2010-06-09 11:23:00
511611,15352,2010-06-09 11:28:00
511612,14680,2010-06-09 11:44:00
511613,15527,2010-06-09 12:02:00
511614,17511,2010-06-09 12:06:00
511615,17282,2010-06-09 12:07:00
511616,15527,2010-06-09 12:11:00
511619,15527,2010-06-09 12:21:00
511620,18252,2010-06-09 12:25:00
511621,12758,2010-06-09 12:29:00
511631,13571,2010-06-09 12:43:00
511632,17552,2010-06-09 12:45:00
511633,17888,2010-06-09 12:45:00
511634,17381,2010-06-09 12:55:00
511635,13317,2010-06-09 13:00:00
511636,16029,2010-06-09 13:02:00
511637,15298,2010-06-09 13:04:00
511638,17346,2010-06-09 13:08:00
511639,16453,2010-06-09 13:15:00
511640,13881,2010-06-09 13:22:00
511643,14135,2010-06-09 13:37:00
511650,14230,2010-06-09 13:56:00
511651,15570,2010-06-09 13:57:00
511652,14615,2010-06-09 13:59:00
511654,17971,2010-06-09 14:04:00
511655,14104,2010-06-09 14:09:00
511668,18272,2010-06-09 14:37:00
511669,14099,2010-06-09 14:41:00
511670,16656,2010-06-09 14:42:00
511672,17865,2010-06-09 14:43:00
511675,14180,2010-06-09 14:56:00
511677,13199,2010-06-09 14:58:00
511678,18008,2010-06-09 15:07:00
511679,16199,2010-06-09 15:15:00
511680,12424,2010-06-09 15:15:00
511681,16225,2010-06-09 15:16:00
511682,17526,2010-06-09 15:19:00
511683,13856,2010-06-09 15:22:00
511684,16186,2010-06-09 15:24:00
511685,12634,2010-06-09 15:41:00
511687,14466,2010-06-09 15:53:00
511690,17677,2010-06-09 16:28:00
511691,16525,2010-06-09 16:42:00
511698,16707,2010-06-09 16:56:00
511700,13709,2010-06-10 08:47:00
511701,16206,2010-06-10 09:17:00
511702,13446,2010-06-10 09:22:00
511703,12727,2010-06-10 09:40:00
511704,18219,2010-06-10 09:55:00
511705,13417,2010-06-10 10:04:00
511706,13417,2010-06-10 10:05:00
511708,17388,2010-06-10 10:10:00
511709,13878,2010-06-10 10:15:00
511710,17350,2010-06-10 10:23:00
511734,17158,2010-06-10 10:38:00
511745,15183,2010-06-10 10:43:00
511761,17663,2010-06-10 11:32:00
511762,17204,2010-06-10 11:37:00
511763,13065,2010-06-10 11:44:00
511771,17032,2010-06-10 12:12:00
511772,17491,2010-06-10 12:14:00
511774,17032,2010-06-10 12:16:00
511775,13842,2010-06-10 12:21:00
511777,12863,2010-06-10 12:32:00
511778,17716,2010-06-10 12:37:00
511779,17068,2010-06-10 12:39:00
511780,12662,2010-06-10 12:43:00
511781,12891,2010-06-10 13:04:00
511782,16862,2010-06-10 13:05:00
511783,16713,2010-06-10 13:17:00
511785,15601,2010-06-10 13:37:00
511786,17869,2010-06-10 13:47:00
511787,15757,2010-06-10 13:47:00
511789,14606,2010-06-10 13:52:00
511790,18168,2010-06-10 13:56:00
511791,14025,2010-06-10 13:59:00
511796,15734,2010-06-10 14:25:00
511797,14918,2010-06-10 14:36:00
511798,14918,2010-06-10 14:37:00
511799,15615,2010-06-10 14:49:00
511801,13999,2010-06-10 15:14:00
511802,16359,2010-06-10 15:20:00
511803,13658,2010-06-10 15:22:00
511805,13059,2010-06-10 15:28:00
511808,17377,2010-06-10 15:31:00
511810,15311,2010-06-10 15:32:00
511816,17581,2010-06-10 16:11:00
511818,17581,2010-06-10 16:15:00
511825,12726,2010-06-10 16:35:00
511828,13092,2010-06-10 16:45:00
511830,17858,2010-06-10 16:58:00
511832,14316,2010-06-10 17:05:00
511836,14316,2010-06-10 17:11:00
511839,15696,2010-06-10 17:27:00
511840,15207,2010-06-10 17:29:00
511841,13450,2010-06-10 17:31:00
511843,14110,2010-06-10 18:04:00
511844,16679,2010-06-10 18:35:00
511845,16168,2010-06-10 18:45:00
511846,16168,2010-06-10 18:46:00
511847,13438,2010-06-10 18:46:00
511848,17180,2010-06-10 18:50:00
511849,15684,2010-06-10 18:51:00
511850,16742,2010-06-10 19:07:00
511851,13542,2010-06-10 19:21:00
511852,16549,2010-06-10 20:09:00
511853,14298,2010-06-11 08:08:00
511854,14298,2010-06-11 08:11:00
511855,12681,2010-06-11 08:25:00
511856,15755,2010-06-11 08:41:00
511859,17949,2010-06-11 10:10:00
511860,17949,2010-06-11 10:10:00
511861,14618,2010-06-11 10:11:00
511862,16145,2010-06-11 10:12:00
511863,15102,2010-06-11 10:16:00
511864,15910,2010-06-11 10:23:00
511865,17457,2010-06-11 10:26:00
511866,12835,2010-06-11 10:28:00
511867,15254,2010-06-11 10:30:00
511886,16191,2010-06-11 10:47:00
511889,13013,2010-06-11 10:49:00
511896,16161,2010-06-11 11:04:00
511900,16161,2010-06-11 11:11:00
511902,12748,2010-06-11 11:12:00
511905,16895,2010-06-11 11:19:00
511925,16684,2010-06-11 11:38:00
511926,15079,2010-06-11 11:44:00
511928,15141,2010-06-11 11:45:00
511929,17996,2010-06-11 11:48:00
511930,15898,2010-06-11 11:49:00
511931,17691,2010-06-11 11:50:00
511932,17996,2010-06-11 11:52:00
511933,18001,2010-06-11 11:53:00
511934,16209,2010-06-11 11:58:00
511935,17146,2010-06-11 12:04:00
511936,18144,2010-06-11 12:06:00
511937,13767,2010-06-11 12:09:00
511938,16163,2010-06-11 12:09:00
511939,13767,2010-06-11 12:10:00
511940,17243,2010-06-11 12:15:00
511941,17243,2010-06-11 12:21:00
511942,16499,2010-06-11 12:22:00
511943,17902,2010-06-11 12:25:00
511944,14228,2010-06-11 12:29:00
511945,13794,2010-06-11 12:30:00
511946,15769,2010-06-11 12:32:00
511947,17246,2010-06-11 12:36:00
511949,14320,2010-06-11 12:45:00
511950,18172,2010-06-11 12:45:00
511954,16170,2010-06-11 13:00:00
511955,16547,2010-06-11 13:02:00
511957,16497,2010-06-11 13:18:00
511958,18258,2010-06-11 13:20:00
511959,15521,2010-06-11 13:20:00
511960,14727,2010-06-11 13:23:00
511961,13337,2010-06-11 13:27:00
511962,12429,2010-06-11 13:28:00
511963,12429,2010-06-11 13:29:00
511964,14727,2010-06-11 13:30:00
511967,17867,2010-06-11 13:43:00
511968,13093,2010-06-11 13:44:00
511969,13304,2010-06-11 13:55:00
511970,18022,2010-06-11 13:59:00
511976,17191,2010-06-11 14:37:00
511989,17749,2010-06-11 14:56:00
511990,13601,2010-06-11 15:03:00
511991,12557,2010-06-11 15:07:00
511992,17738,2010-06-11 15:20:00
511993,14911,2010-06-11 15:22:00
511994,13848,2010-06-11 15:23:00
511995,13798,2010-06-11 15:27:00
511998,17961,2010-06-11 15:37:00
512001,17963,2010-06-11 15:54:00
512002,14255,2010-06-11 15:54:00
512004,14911,2010-06-11 15:58:00
512040,13050,2010-06-11 16:22:00
512045,15856,2010-06-11 17:06:00
512046,17091,2010-06-11 17:18:00
512047,13745,2010-06-11 17:19:00
512048,14031,2010-06-11 17:33:00
512049,16292,2010-06-13 09:50:00
512050,15513,2010-06-13 10:15:00
512051,17534,2010-06-13 10:20:00
512053,17377,2010-06-13 10:28:00
512055,16883,2010-06-13 10:35:00
512056,13001,2010-06-13 10:35:00
512057,13777,2010-06-13 10:38:00
512058,13777,2010-06-13 10:39:00
512059,14451,2010-06-13 11:00:00
512060,16021,2010-06-13 11:05:00
512062,14465,2010-06-13 11:18:00
512063,12474,2010-06-13 11:19:00
512064,16290,2010-06-13 11:19:00
512065,17351,2010-06-13 11:19:00
512066,13750,2010-06-13 11:20:00
512067,15751,2010-06-13 11:21:00
512068,13561,2010-06-13 11:22:00
512069,17157,2010-06-13 11:26:00
512070,16037,2010-06-13 11:32:00
512071,13736,2010-06-13 11:36:00
512072,13619,2010-06-13 11:39:00
512073,16945,2010-06-13 11:42:00
512074,16768,2010-06-13 11:44:00
512075,16945,2010-06-13 11:45:00
512076,13545,2010-06-13 11:49:00
512077,14849,2010-06-13 12:12:00
512078,13941,2010-06-13 12:14:00
512079,13941,2010-06-13 12:15:00
512080,14849,2010-06-13 12:18:00
512081,14849,2010-06-13 12:19:00
512082,16444,2010-06-13 12:25:00
512083,12623,2010-06-13 12:32:00
512084,15738,2010-06-13 12:33:00
512086,16158,2010-06-13 12:34:00
512087,17330,2010-06-13 12:34:00
512088,16771,2010-06-13 12:35:00
512089,14573,2010-06-13 12:35:00
512090,15561,2010-06-13 12:51:00
512091,12747,2010-06-13 12:54:00
512092,17920,2010-06-13 12:58:00
512093,16954,2010-06-13 13:06:00
512095,13394,2010-06-13 13:14:00
512096,17969,2010-06-13 13:19:00
512097,12631,2010-06-13 13:20:00
512098,17790,2010-06-13 13:30:00
512101,12971,2010-06-13 13:43:00
512102,14224,2010-06-13 13:46:00
512103,15712,2010-06-13 13:46:00
512104,16132,2010-06-13 13:49:00
512106,17923,2010-06-13 13:58:00
512107,13078,2010-06-13 13:58:00
512108,14538,2010-06-13 14:01:00
512109,16710,2010-06-13 14:30:00
512110,15255,2010-06-13 14:31:00
512111,13162,2010-06-13 14:35:00
512112,17841,2010-06-13 14:40:00
512113,16709,2010-06-13 14:47:00
512114,16709,2010-06-13 14:48:00
512115,13202,2010-06-13 14:52:00
512116,17231,2010-06-13 14:53:00
512117,14573,2010-06-13 15:23:00
512118,17231,2010-06-13 15:27:00
512119,13190,2010-06-13 15:47:00
512120,14581,2010-06-13 15:48:00
512121,16647,2010-06-13 15:52:00
512122,15633,2010-06-13 15:54:00
512123,15808,2010-06-13 15:57:00
512125,17677,2010-06-13 16:03:00
512126,16558,2010-06-13 16:10:00
512127,13013,2010-06-14 08:48:00
512128,12594,2010-06-14 09:40:00
512130,14114,2010-06-14 10:33:00
512131,16622,2010-06-14 10:44:00
512132,13799,2010-06-14 10:48:00
512169,13383,2010-06-14 11:45:00
512170,16308,2010-06-14 11:48:00
512171,12731,2010-06-14 11:51:00
512172,13559,2010-06-14 11:52:00
512173,15607,2010-06-14 11:55:00
512174,16625,2010-06-14 11:56:00
512175,12897,2010-06-14 11:58:00
512176,13491,2010-06-14 11:59:00
512177,15150,2010-06-14 12:01:00
512227,14882,2010-06-14 12:31:00
512229,18020,2010-06-14 12:31:00
512237,16607,2010-06-14 12:36:00
512244,17809,2010-06-14 12:39:00
512245,15901,2010-06-14 12:39:00
512247,13093,2010-06-14 12:41:00
512250,16814,2010-06-14 12:46:00
512259,17059,2010-06-14 13:03:00
512260,15016,2010-06-14 13:06:00
512261,15885,2010-06-14 13:13:00
512262,16007,2010-06-14 13:18:00
512268,17368,2010-06-14 13:26:00
512269,13089,2010-06-14 13:26:00
512270,15361,2010-06-14 13:27:00
512271,15817,2010-06-14 13:31:00
512273,13659,2010-06-14 13:34:00
512276,12637,2010-06-14 13:36:00
512277,16458,2010-06-14 13:42:00
512279,17454,2010-06-14 13:51:00
512280,14911,2010-06-14 14:03:00
512281,14040,2010-06-14 14:05:00
512282,14911,2010-06-14 14:06:00
512285,13069,2010-06-14 14:27:00
512286,15967,2010-06-14 14:27:00
512287,17913,2010-06-14 14:39:00
512288,17293,2010-06-14 14:43:00
512290,15549,2010-06-14 14:50:00
512292,16500,2010-06-14 14:54:00
512294,13069,2010-06-14 15:03:00
512295,15311,2010-06-14 15:11:00
512301,12843,2010-06-14 15:51:00
512303,14853,2010-06-14 15:52:00
512304,15905,2010-06-14 16:00:00
512305,17848,2010-06-14 16:19:00
512306,15093,2010-06-14 16:25:00
512307,17922,2010-06-14 16:32:00
512309,14911,2010-06-14 16:43:00
512312,14841,2010-06-15 08:15:00
512316,16197,2010-06-15 09:12:00
512318,18178,2010-06-15 09:14:00
512319,14139,2010-06-15 09:17:00
512320,12843,2010-06-15 09:32:00
512321,16422,2010-06-15 09:33:00
512327,13963,2010-06-15 10:24:00
512329,15789,2010-06-15 11:33:00
512330,15789,2010-06-15 11:34:00
512331,12835,2010-06-15 11:39:00
512332,15358,2010-06-15 11:42:00
512335,13107,2010-06-15 11:46:00
512357,16205,2010-06-15 11:58:00
512369,16209,2010-06-15 12:05:00
512381,16940,2010-06-15 12:11:00
512386,12472,2010-06-15 12:14:00
512397,15039,2010-06-15 12:22:00
512398,15600,2010-06-15 12:27:00
512400,13297,2010-06-15 12:35:00
512401,13555,2010-06-15 12:41:00
512402,17571,2010-06-15 12:50:00
512403,15816,2010-06-15 12:54:00
512405,15044,2010-06-15 13:03:00
512406,17020,2010-06-15 13:06:00
512407,13863,2010-06-15 13:12:00
512409,16307,2010-06-15 13:18:00
512411,14156,2010-06-15 13:19:00
512412,15044,2010-06-15 13:24:00
512414,15816,2010-06-15 13:36:00
512415,18009,2010-06-15 13:40:00
512416,17139,2010-06-15 13:50:00
512417,17139,2010-06-15 13:51:00
512418,17139,2010-06-15 13:52:00
512419,15768,2010-06-15 14:00:00
512420,15898,2010-06-15 14:03:00
512421,16779,2010-06-15 14:32:00
512422,13477,2010-06-15 14:33:00
512425,14723,2010-06-15 14:42:00
512426,13168,2010-06-15 15:00:00
512432,15625,2010-06-15 15:23:00
512433,15926,2010-06-15 15:23:00
512434,12709,2010-06-15 15:34:00
512436,15750,2010-06-15 15:59:00
512439,17364,2010-06-15 16:31:00
512441,17757,2010-06-15 16:40:00
512454,16266,2010-06-15 17:29:00
512455,12957,2010-06-16 08:54:00
512456,12957,2010-06-16 08:55:00
512457,14045,2010-06-16 09:47:00
512458,14634,2010-06-16 09:48:00
512459,15329,2010-06-16 09:58:00
512460,13089,2010-06-16 09:58:00
512461,13338,2010-06-16 10:23:00
512462,17017,2010-06-16 10:29:00
512464,17438,2010-06-16 10:37:00
512468,18042,2010-06-16 10:53:00
512494,15061,2010-06-16 11:02:00
512499,15061,2010-06-16 11:03:00
512504,15061,2010-06-16 11:05:00
512507,15061,2010-06-16 11:06:00
512510,15061,2010-06-16 11:07:00
512511,15061,2010-06-16 11:08:00
512512,15061,2010-06-16 11:09:00
512513,15061,2010-06-16 11:11:00
512514,14606,2010-06-16 11:17:00
512516,14978,2010-06-16 11:30:00
512517,13552,2010-06-16 11:33:00
512518,14543,2010-06-16 11:36:00
512519,15040,2010-06-16 11:40:00
512520,13854,2010-06-16 11:45:00
512522,16550,2010-06-16 11:48:00
512523,13769,2010-06-16 11:49:00
512525,17448,2010-06-16 11:52:00
512527,17448,2010-06-16 11:53:00
512528,17952,2010-06-16 11:54:00
512532,16253,2010-06-16 12:01:00
512533,17952,2010-06-16 12:02:00
512534,16393,2010-06-16 12:08:00
512535,17604,2010-06-16 12:16:00
512536,15203,2010-06-16 12:38:00
512537,13798,2010-06-16 12:44:00
512538,12613,2010-06-16 12:45:00
512539,13567,2010-06-16 12:48:00
512540,12540,2010-06-16 12:54:00
512541,13183,2010-06-16 12:55:00
512542,14527,2010-06-16 12:59:00
512544,16327,2010-06-16 13:20:00
512545,14258,2010-06-16 13:22:00
512547,13478,2010-06-16 13:29:00
512548,16229,2010-06-16 13:30:00
512549,13117,2010-06-16 13:36:00
512550,18058,2010-06-16 13:45:00
512551,13586,2010-06-16 13:47:00
512552,18044,2010-06-16 13:52:00
512553,17841,2010-06-16 13:52:00
512554,15005,2010-06-16 14:01:00
512555,16401,2010-06-16 14:11:00
512556,16197,2010-06-16 14:12:00
512557,14374,2010-06-16 14:25:00
512558,14911,2010-06-16 14:26:00
512559,14031,2010-06-16 14:26:00
512560,17931,2010-06-16 14:28:00
512562,13346,2010-06-16 14:33:00
512563,13916,2010-06-16 14:34:00
512564,14375,2010-06-16 14:34:00
512565,15432,2010-06-16 14:34:00
512566,13346,2010-06-16 14:36:00
512567,14619,2010-06-16 14:41:00
512568,18194,2010-06-16 14:47:00
512569,17990,2010-06-16 14:47:00
512570,14075,2010-06-16 14:47:00
512571,12843,2010-06-16 14:49:00
512585,15867,2010-06-16 15:27:00
512586,14021,2010-06-16 15:51:00
512587,14198,2010-06-16 15:55:00
512588,15625,2010-06-16 16:01:00
512590,13571,2010-06-16 16:10:00
512591,17160,2010-06-16 16:24:00
512593,15381,2010-06-16 16:42:00
512594,16538,2010-06-16 16:47:00
512598,17401,2010-06-16 16:54:00
512599,16538,2010-06-16 16:59:00
512601,13112,2010-06-16 17:03:00
512602,16492,2010-06-17 08:20:00
512604,14852,2010-06-17 09:26:00
512605,14978,2010-06-17 09:26:00
512606,13919,2010-06-17 09:30:00
512607,16134,2010-06-17 09:48:00
512608,13488,2010-06-17 09:56:00
512609,14045,2010-06-17 10:12:00
512610,15759,2010-06-17 10:19:00
512611,17675,2010-06-17 10:27:00
512612,17675,2010-06-17 10:28:00
512613,17098,2010-06-17 10:30:00
512614,18039,2010-06-17 10:35:00
512624,12921,2010-06-17 10:41:00
512627,12746,2010-06-17 10:41:00
512644,13102,2010-06-17 10:47:00
512651,17692,2010-06-17 11:14:00
512656,14045,2010-06-17 11:21:00
512657,12835,2010-06-17 11:23:00
512658,14085,2010-06-17 11:24:00
512659,17884,2010-06-17 11:26:00
512664,15719,2010-06-17 11:32:00
512683,13921,2010-06-17 11:40:00
512684,17965,2010-06-17 11:44:00
512685,13971,2010-06-17 11:46:00
512694,14710,2010-06-17 11:52:00
512695,15606,2010-06-17 11:53:00
512696,14911,2010-06-17 11:57:00
512697,14911,2010-06-17 11:58:00
512698,14911,2010-06-17 11:59:00
512703,14606,2010-06-17 12:05:00
512708,16515,2010-06-17 12:17:00
512709,16115,2010-06-17 12:21:00
512710,14057,2010-06-17 12:23:00
512712,13608,2010-06-17 12:28:00
512713,17419,2010-06-17 12:33:00
512721,13694,2010-06-17 12:51:00
512722,14508,2010-06-17 13:02:00
512723,12417,2010-06-17 13:06:00
