Customer ID,Recency,Frequency,Monetary,Cluster,Customer_Segment
14260,106,3,824.28,0,Regular Customers
14263,58,1,322.93,0,Regular Customers
14264,14,4,1183.39,0,Regular Customers
14265,99,2,843.17,0,Regular Customers
14266,63,1,40.56,0,Regular Customers
14268,105,1,354.85,0,Regular Customers
14269,74,1,295.73,0,Regular Customers
14271,44,1,106.81,0,Regular Customers
14272,197,2,482.85,1,Lost Customers
14274,321,1,256.6,1,Lost Customers
14275,30,6,1189.38,0,Regular Customers
14276,42,4,982.94,0,Regular Customers
14277,46,6,13009.61,0,Regular Customers
14278,44,1,205.83,0,Regular Customers
14279,155,2,191.86,1,Lost Customers
14281,43,1,245.15,0,Regular Customers
14282,2,11,4120.32,0,Regular Customers
14283,98,4,628.4399999999999,0,Regular Customers
14284,288,1,704.4,1,Lost Customers
14285,148,4,1374.41,1,Lost Customers
14286,39,4,3851.01,0,Regular Customers
14290,48,3,2201.91,0,Regular Customers
14291,15,12,4020.85,0,Regular Customers
14292,45,7,4354.32,0,Regular Customers
14293,3,6,2221.37,0,Regular Customers
14294,42,1,375.34,0,Regular Customers
14295,73,4,2196.71,0,Regular Customers
14296,56,2,456.4,0,Regular Customers
14298,10,38,39667.19,3,Loyal Customers
14299,0,19,10533.87,0,Regular Customers
14301,51,3,1352.04,0,Regular Customers
14302,65,3,742.9000000000001,0,Regular Customers
14303,42,2,277.94,0,Regular Customers
14304,14,2,1341.56,0,Regular Customers
14306,13,4,1058.0800000000002,0,Regular Customers
14307,8,5,2075.31,0,Regular Customers
14308,184,2,1147.02,1,Lost Customers
14309,48,2,1428.28,0,Regular Customers
14310,67,1,492.1,0,Regular Customers
14311,202,1,206.19,1,Lost Customers
14312,13,5,1478.7,0,Regular Customers
14314,65,1,109.8,0,Regular Customers
14315,199,2,716.69,1,Lost Customers
14316,57,5,1370.34,0,Regular Customers
14318,95,1,158.02,0,Regular Customers
14319,59,1,494.85,0,Regular Customers
14320,181,3,868.96,1,Lost Customers
14321,66,2,687.3100000000001,0,Regular Customers
14322,64,4,474.1,0,Regular Customers
14324,44,2,701.61,0,Regular Customers
14325,204,1,245.48,1,Lost Customers
14326,98,2,757.13,0,Regular Customers
14327,17,5,1583.28,0,Regular Customers
14328,73,1,445.05,0,Regular Customers
14329,10,8,4912.38,0,Regular Customers
14330,258,1,200.63,1,Lost Customers
14332,16,2,1077.2,0,Regular Customers
14334,60,4,1766.27,0,Regular Customers
14338,171,1,339.88,1,Lost Customers
14339,63,1,310.75,0,Regular Customers
14341,55,10,2285.04,0,Regular Customers
14342,67,2,249.88,0,Regular Customers
14343,56,4,1088.91,0,Regular Customers
14344,2,14,2443.77,0,Regular Customers
14346,60,3,1294.17,0,Regular Customers
14347,371,1,82.6,1,Lost Customers
14350,15,2,689.1,0,Regular Customers
14353,45,2,285.9,0,Regular Customers
14355,0,3,840.0500000000001,0,Regular Customers
14358,24,2,400.06,0,Regular Customers
14361,213,1,214.71,1,Lost Customers
14363,37,2,227.47000000000003,0,Regular Customers
14365,29,2,634.68,0,Regular Customers
14366,160,1,136.0,1,Lost Customers
14369,277,2,469.13,1,Lost Customers
14370,85,6,1175.78,0,Regular Customers
14372,78,2,860.08,0,Regular Customers
14374,176,1,108.0,1,Lost Customers
14375,85,2,875.31,0,Regular Customers
14376,318,1,215.46,1,Lost Customers
14378,256,1,131.25,1,Lost Customers
14379,28,2,920.81,0,Regular Customers
14380,317,1,48.96,1,Lost Customers
14381,86,1,428.66,0,Regular Customers
14382,25,1,620.73,0,Regular Customers
14384,135,1,58.5,0,Regular Customers
14388,7,9,3488.16,0,Regular Customers
14389,59,3,854.55,0,Regular Customers
14390,7,5,1747.01,0,Regular Customers
14391,211,1,135.6,1,Lost Customers
14392,67,1,266.4,0,Regular Customers
14394,199,1,93.8,1,Lost Customers
14395,7,12,4700.3,0,Regular Customers
14396,6,6,1633.94,0,Regular Customers
14398,36,2,707.79,0,Regular Customers
14399,29,8,2113.16,0,Regular Customers
14400,43,2,1157.77,0,Regular Customers
14401,59,9,2744.42,0,Regular Customers
14402,287,1,285.6,1,Lost Customers
14403,224,2,404.7,1,Lost Customers
14404,4,8,1424.79,0,Regular Customers
14405,21,1,195.0,0,Regular Customers
14408,106,4,1503.2400000000002,0,Regular Customers
14409,3,5,1696.64,0,Regular Customers
14410,11,2,1546.07,0,Regular Customers
14412,59,1,656.16,0,Regular Customers
14413,45,3,647.67,0,Regular Customers
14414,9,1,902.35,0,Regular Customers
14415,14,10,6191.32,0,Regular Customers
14417,22,1,604.2,0,Regular Customers
14419,17,1,202.85,0,Regular Customers
14420,31,3,1251.65,0,Regular Customers
14421,147,4,1656.26,1,Lost Customers
14422,9,13,6007.88,0,Regular Customers
14423,72,2,651.41,0,Regular Customers
14425,69,3,661.39,0,Regular Customers
14426,38,7,7246.27,0,Regular Customers
14427,129,2,900.1800000000001,0,Regular Customers
14429,38,1,516.28,0,Regular Customers
14430,146,3,1220.9,1,Lost Customers
14431,14,3,2143.84,0,Regular Customers
14433,100,1,289.6,0,Regular Customers
14435,136,1,90.42,0,Regular Customers
14436,188,1,182.64,1,Lost Customers
14437,0,5,895.84,0,Regular Customers
14439,78,4,6781.8,0,Regular Customers
14440,0,9,4281.05,0,Regular Customers
14441,9,7,2898.8,0,Regular Customers
14442,49,5,3777.2,0,Regular Customers
14443,3,2,966.27,0,Regular Customers
14444,91,1,132.04,0,Regular Customers
14445,90,1,221.65,0,Regular Customers
14446,21,1,201.73,0,Regular Customers
14447,35,1,548.5,0,Regular Customers
14449,7,5,1575.7,0,Regular Customers
14450,14,4,645.19,0,Regular Customers
14451,24,10,2646.18,0,Regular Customers
14452,30,2,401.15,0,Regular Customers
14454,11,5,977.3,0,Regular Customers
14455,67,4,628.21,0,Regular Customers
14458,15,1,237.42,0,Regular Customers
14459,286,1,3537.821,1,Lost Customers
14460,31,6,659.16,0,Regular Customers
14461,17,10,4610.44,0,Regular Customers
14462,67,1,265.99,0,Regular Customers
14463,134,1,256.95,0,Regular Customers
14464,203,2,111.0,1,Lost Customers
14465,63,8,2887.4100000000003,0,Regular Customers
14466,7,7,2374.5,0,Regular Customers
14467,24,8,1622.23,0,Regular Customers
14468,368,1,204.24,1,Lost Customers
14469,51,4,2112.21,0,Regular Customers
14470,65,1,250.85,0,Regular Customers
14471,226,2,400.95,1,Lost Customers
14472,324,1,291.38,1,Lost Customers
14474,214,1,730.42,1,Lost Customers
14475,43,1,225.3,0,Regular Customers
14477,71,3,660.0,0,Regular Customers
14478,17,4,1276.66,0,Regular Customers
14479,0,3,982.86,0,Regular Customers
14480,37,3,1020.47,0,Regular Customers
14481,42,3,1674.98,0,Regular Customers
14482,14,6,2289.76,0,Regular Customers
14483,371,1,120.0,1,Lost Customers
14484,36,3,749.0600000000001,0,Regular Customers
14486,146,2,175.5,1,Lost Customers
14487,3,2,257.28000000000003,0,Regular Customers
14489,72,3,1111.55,0,Regular Customers
14490,41,2,1273.47,0,Regular Customers
14491,7,1,127.2,0,Regular Customers
14492,65,7,1921.91,0,Regular Customers
14493,25,5,2746.91,0,Regular Customers
14494,36,2,261.9,0,Regular Customers
14495,294,1,51.0,1,Lost Customers
14496,8,6,2129.42,0,Regular Customers
14497,308,1,221.69,1,Lost Customers
14498,36,5,1953.95,0,Regular Customers
14499,9,4,1323.65,0,Regular Customers
14505,39,11,6096.2,0,Regular Customers
14506,4,3,1278.5,0,Regular Customers
14507,13,5,1901.25,0,Regular Customers
14508,11,3,598.52,0,Regular Customers
14509,169,1,110.95,1,Lost Customers
14510,10,3,1007.28,0,Regular Customers
14512,18,5,948.19,0,Regular Customers
14513,71,3,332.42,0,Regular Customers
14514,71,6,3543.63,0,Regular Customers
14515,22,6,1647.17,0,Regular Customers
14516,151,1,163.92,1,Lost Customers
14519,318,2,206.09,1,Lost Customers
14521,126,1,199.45,0,Regular Customers
14522,230,4,784.08,1,Lost Customers
14524,44,4,1066.03,0,Regular Customers
14525,63,8,3908.44,0,Regular Customers
14526,24,1,262.4,0,Regular Customers
14527,0,69,19283.48,3,Loyal Customers
14530,31,10,3271.49,0,Regular Customers
14531,114,1,376.34,0,Regular Customers
14532,46,7,2926.33,0,Regular Customers
14533,42,4,1516.65,0,Regular Customers
14534,32,8,1824.06,0,Regular Customers
14535,30,6,3166.54,0,Regular Customers
14537,258,1,285.84000000000003,1,Lost Customers
14538,165,3,982.59,1,Lost Customers
14540,14,8,2799.08,0,Regular Customers
14541,51,6,1038.03,0,Regular Customers
14543,15,23,11276.44,0,Regular Customers
14544,105,1,957.98,0,Regular Customers
14545,309,1,349.25,1,Lost Customers
14546,11,6,2619.81,0,Regular Customers
14548,119,7,1974.69,0,Regular Customers
14549,55,3,627.3100000000001,0,Regular Customers
14550,23,2,587.69,0,Regular Customers
14551,46,5,693.81,0,Regular Customers
14552,15,2,346.21,0,Regular Customers
14553,46,4,982.27,0,Regular Customers
14555,16,4,1991.49,0,Regular Customers
14556,231,3,835.34,1,Lost Customers
14558,289,3,655.5,1,Lost Customers
14559,25,1,75.6,0,Regular Customers
14560,14,22,3876.26,0,Regular Customers
14562,25,8,1654.63,0,Regular Customers
14563,144,2,679.44,1,Lost Customers
14564,69,2,2605.62,0,Regular Customers
14565,108,1,760.1,0,Regular Customers
14566,52,3,2660.0,0,Regular Customers
14568,70,1,919.7,0,Regular Customers
14569,87,3,371.59,0,Regular Customers
14570,78,1,395.69,0,Regular Customers
14571,60,1,161.65,0,Regular Customers
14572,52,4,2782.34,0,Regular Customers
14573,7,5,968.0,0,Regular Customers
14574,367,1,143.70000000000002,1,Lost Customers
14575,123,1,460.71,0,Regular Customers
14576,7,1,35.400000000000006,0,Regular Customers
14577,29,3,514.54,0,Regular Customers
14579,67,1,105.56,0,Regular Customers
14580,153,1,14.85,1,Lost Customers
14581,179,1,295.2,1,Lost Customers
14583,18,3,728.48,0,Regular Customers
14584,56,4,705.65,0,Regular Customers
14585,17,4,986.22,0,Regular Customers
14588,213,1,135.39,1,Lost Customers
14589,6,1,39.75,0,Regular Customers
14590,59,20,3006.62,0,Regular Customers
14593,32,9,3094.02,0,Regular Customers
14594,8,1,255.0,0,Regular Customers
14595,88,2,423.85,0,Regular Customers
14596,261,1,229.47,1,Lost Customers
14597,14,4,1318.39,0,Regular Customers
14598,204,1,162.07,1,Lost Customers
14599,25,2,474.54,0,Regular Customers
14600,28,1,471.84,0,Regular Customers
14602,291,1,205.36,1,Lost Customers
14604,268,1,143.86,1,Lost Customers
14605,9,4,937.16,0,Regular Customers
14606,1,102,18704.41,3,Loyal Customers
14607,102,8,7568.13,0,Regular Customers
14608,14,7,1567.79,0,Regular Customers
14609,25,6,884.64,0,Regular Customers
14610,30,2,24.35,0,Regular Customers
14611,78,2,604.3299999999999,0,Regular Customers
14612,50,1,877.7,0,Regular Customers
14613,315,1,76.32000000000001,1,Lost Customers
14614,21,1,295.13,0,Regular Customers
14615,29,5,951.76,0,Regular Customers
14616,20,2,121.7,0,Regular Customers
14617,37,2,190.47000000000003,0,Regular Customers
14618,11,4,788.88,0,Regular Customers
14619,176,1,896.8000000000001,1,Lost Customers
14621,146,4,1212.21,1,Lost Customers
14623,15,5,1170.33,0,Regular Customers
14624,50,4,588.22,0,Regular Customers
14625,9,9,3598.25,0,Regular Customers
14626,30,7,2619.65,0,Regular Customers
14627,14,1,462.75,0,Regular Customers
14628,77,3,1326.04,0,Regular Customers
14630,119,1,338.65,0,Regular Customers
14631,21,3,1018.71,0,Regular Customers
14634,72,4,2124.46,0,Regular Customers
14635,88,1,215.22,0,Regular Customers
14637,312,1,106.68,1,Lost Customers
14639,43,3,1994.47,0,Regular Customers
14640,44,4,1541.98,0,Regular Customers
14643,252,3,986.08,1,Lost Customers
14644,49,5,1416.96,0,Regular Customers
14645,269,1,279.8,1,Lost Customers
14646,9,78,248396.5,2,VIP Customers
14647,158,1,276.75,1,Lost Customers
14648,51,15,4546.86,0,Regular Customers
14649,17,5,2358.02,0,Regular Customers
14650,223,1,62.5,1,Lost Customers
14651,29,7,1379.52,0,Regular Customers
14653,148,5,1666.99,1,Lost Customers
14654,373,1,246.86,1,Lost Customers
14655,23,3,1946.28,0,Regular Customers
14656,50,3,523.6,0,Regular Customers
14657,64,2,612.65,0,Regular Customers
14662,62,3,645.16,0,Regular Customers
14663,65,2,490.6,0,Regular Customers
14665,62,2,913.95,0,Regular Customers
14667,0,31,12685.94,3,Loyal Customers
14668,80,1,111.63,0,Regular Customers
14669,268,4,1973.94,1,Lost Customers
14670,367,1,190.47,1,Lost Customers
14671,184,2,1127.45,1,Lost Customers
14672,150,2,347.59,1,Lost Customers
14673,2,3,1674.41,0,Regular Customers
14674,144,1,173.66,1,Lost Customers
14675,23,1,462.15,0,Regular Customers
14676,29,6,5808.55,0,Regular Customers
14677,227,1,184.91,1,Lost Customers
14678,214,1,403.39,1,Lost Customers
14679,16,3,1289.44,0,Regular Customers
14680,6,43,28658.66,3,Loyal Customers
14681,22,3,376.2000000000001,0,Regular Customers
14682,63,4,1462.81,0,Regular Customers
14683,223,1,146.56,1,Lost Customers
14684,25,1,232.27,0,Regular Customers
14685,211,8,4619.79,1,Lost Customers
14686,49,5,885.83,0,Regular Customers
14687,35,2,773.6800000000001,0,Regular Customers
14688,8,8,2082.7,0,Regular Customers
14690,27,2,422.63,0,Regular Customers
14692,15,8,1153.54,0,Regular Customers
14693,60,6,992.46,0,Regular Customers
14694,252,1,244.31,1,Lost Customers
14695,154,3,1620.07,1,Lost Customers
14696,8,2,688.95,0,Regular Customers
14699,70,3,593.47,0,Regular Customers
14700,50,2,880.96,0,Regular Customers
14701,77,6,2012.72,0,Regular Customers
14702,0,13,3462.08,0,Regular Customers
14704,59,2,266.66,0,Regular Customers
14706,253,1,390.69,1,Lost Customers
14707,70,2,139.2,0,Regular Customers
14708,3,3,1085.91,0,Regular Customers
14709,14,12,3965.29,0,Regular Customers
14710,14,9,1316.46,0,Regular Customers
14712,53,1,411.0,0,Regular Customers
14713,0,11,2752.51,0,Regular Customers
14714,42,3,746.05,0,Regular Customers
14715,77,4,973.07,0,Regular Customers
14716,79,1,235.77,0,Regular Customers
14717,368,1,81.3,1,Lost Customers
14718,45,1,226.42,0,Regular Customers
14721,14,1,115.77,0,Regular Customers
14722,112,2,325.45,0,Regular Customers
14723,6,7,934.76,0,Regular Customers
14724,225,1,345.25,1,Lost Customers
14725,29,3,597.16,0,Regular Customers
14726,289,1,124.75,1,Lost Customers
14727,181,2,199.35,1,Lost Customers
14728,48,1,190.58,0,Regular Customers
14729,8,3,593.89,0,Regular Customers
14732,27,11,2814.58,0,Regular Customers
14733,2,4,6599.06,0,Regular Customers
14734,60,4,1056.42,0,Regular Customers
14735,23,24,6174.47,0,Regular Customers
14736,120,2,401.08,0,Regular Customers
14737,35,1,2389.62,0,Regular Customers
14738,195,2,507.45,1,Lost Customers
14739,2,19,8385.22,0,Regular Customers
14740,44,8,2712.85,0,Regular Customers
14741,7,2,497.25,0,Regular Customers
14742,70,1,579.85,0,Regular Customers
14743,227,1,50.48,1,Lost Customers
14744,1,8,2785.1,0,Regular Customers
14745,136,7,1351.55,0,Regular Customers
14746,41,4,593.5,0,Regular Customers
14748,3,7,1736.57,0,Regular Customers
14749,114,1,310.15,0,Regular Customers
14750,371,1,112.03,1,Lost Customers
14751,319,2,126.45,1,Lost Customers
14753,95,1,306.36,0,Regular Customers
14754,60,4,912.43,0,Regular Customers
14755,16,14,4962.27,0,Regular Customers
14756,17,2,1914.8,0,Regular Customers
14758,31,3,1380.91,0,Regular Customers
14761,79,1,192.02,0,Regular Customers
14762,261,1,117.05,1,Lost Customers
14766,1,6,4082.76,0,Regular Customers
14767,109,1,382.81,0,Regular Customers
14769,25,9,5097.13,0,Regular Customers
14770,102,6,2761.2200000000003,0,Regular Customers
14771,256,2,594.62,1,Lost Customers
14773,227,1,140.55,1,Lost Customers
14774,163,1,241.45,1,Lost Customers
14775,7,1,406.56,0,Regular Customers
14776,22,4,1170.0,0,Regular Customers
14777,38,1,307.56,0,Regular Customers
14783,294,1,307.3,1,Lost Customers
14784,24,1,159.94,0,Regular Customers
14786,185,1,90.96,1,Lost Customers
14787,106,1,110.65,0,Regular Customers
14788,231,1,476.88,1,Lost Customers
14790,9,6,1781.56,0,Regular Customers
14791,241,1,303.63,1,Lost Customers
14793,170,1,396.91,1,Lost Customers
14794,37,3,633.99,0,Regular Customers
14796,1,11,2867.15,0,Regular Customers
14797,142,1,300.31,1,Lost Customers
14798,16,5,550.5699999999999,0,Regular Customers
14799,372,1,180.45,1,Lost Customers
14800,4,6,3434.58,0,Regular Customers
14802,73,2,1502.98,0,Regular Customers
14805,39,3,549.99,0,Regular Customers
14806,74,1,110.04,0,Regular Customers
14807,25,2,519.29,0,Regular Customers
14809,256,2,686.76,1,Lost Customers
14810,4,3,449.14,0,Regular Customers
14811,22,1,170.5,0,Regular Customers
14812,233,1,185.8,1,Lost Customers
14813,4,4,935.44,0,Regular Customers
14814,216,1,160.46,1,Lost Customers
14817,30,5,2849.52,0,Regular Customers
14818,93,3,512.61,0,Regular Customers
14819,129,2,198.09,0,Regular Customers
14820,15,5,767.47,0,Regular Customers
14821,1,7,1237.65,0,Regular Customers
14822,120,1,157.70000000000002,0,Regular Customers
14824,14,6,2895.2000000000003,0,Regular Customers
14825,3,13,2698.17,0,Regular Customers
14826,216,2,385.2,1,Lost Customers
14828,23,10,7699.7,0,Regular Customers
14829,7,4,995.29,0,Regular Customers
14831,315,3,1676.57,1,Lost Customers
14832,265,1,322.69,1,Lost Customers
14833,133,1,94.8,0,Regular Customers
14834,42,1,485.86,0,Regular Customers
14835,163,2,297.0,1,Lost Customers
14837,77,5,1810.82,0,Regular Customers
14838,58,2,773.6700000000001,0,Regular Customers
14839,53,3,915.28,0,Regular Customers
14840,174,1,299.86,1,Lost Customers
14841,9,8,3867.24,0,Regular Customers
14843,71,1,211.8,0,Regular Customers
14844,65,6,3512.62,0,Regular Customers
14845,234,1,150.0,1,Lost Customers
14846,62,1,437.4,0,Regular Customers
14847,42,2,1039.55,0,Regular Customers
14848,39,1,310.56,0,Regular Customers
14849,8,21,7832.91,0,Regular Customers
14850,52,6,1468.26,0,Regular Customers
14851,265,1,318.06,1,Lost Customers
14852,59,12,3310.49,0,Regular Customers
14853,58,3,901.07,0,Regular Customers
14854,25,4,1563.03,0,Regular Customers
14855,109,5,5874.65,0,Regular Customers
14857,77,5,2478.731,0,Regular Customers
14858,140,1,180.75,1,Lost Customers
14859,189,1,351.9,1,Lost Customers
14861,15,9,1254.94,0,Regular Customers
14865,7,3,77.52000000000001,0,Regular Customers
14866,1,8,6460.32,0,Regular Customers
14867,30,13,2241.78,0,Regular Customers
14868,15,4,1230.42,0,Regular Customers
14869,23,4,2078.54,0,Regular Customers
14870,48,5,1511.7,0,Regular Customers
14871,128,5,736.59,0,Regular Customers
14872,118,3,816.6,0,Regular Customers
14873,268,1,334.45,1,Lost Customers
14874,170,1,116.18,1,Lost Customers
14875,76,1,1397.08,0,Regular Customers
14876,156,2,256.7,1,Lost Customers
14877,53,2,437.0,0,Regular Customers
14878,11,16,2619.7000000000003,0,Regular Customers
14879,319,1,185.06,1,Lost Customers
14882,25,12,3038.4500000000003,0,Regular Customers
14884,304,1,120.6,1,Lost Customers
14885,62,2,832.8,0,Regular Customers
14890,253,2,691.6,1,Lost Customers
14891,51,2,552.35,0,Regular Customers
14892,325,1,202.35,1,Lost Customers
14893,252,1,571.76,1,Lost Customers
14894,78,2,837.0600000000001,0,Regular Customers
14895,18,18,13980.83,0,Regular Customers
14896,0,7,1623.65,0,Regular Customers
14897,44,4,1774.16,0,Regular Customers
14898,6,9,2204.29,0,Regular Customers
14899,30,1,1384.88,0,Regular Customers
14900,157,1,13.919999999999998,1,Lost Customers
14901,1,5,868.36,0,Regular Customers
14902,30,2,702.96,0,Regular Customers
14904,43,2,615.2,0,Regular Customers
14905,9,6,1355.24,0,Regular Customers
14906,80,1,68.44,0,Regular Customers
14907,2,10,2664.69,0,Regular Customers
14908,98,1,104.1,0,Regular Customers
14909,72,3,1404.68,0,Regular Customers
14911,0,205,152147.57,2,VIP Customers
14912,36,4,1021.4,0,Regular Customers
14913,23,4,2845.7,0,Regular Customers
14915,10,9,1503.77,0,Regular Customers
14916,66,4,1773.97,0,Regular Customers
14917,231,2,1123.75,1,Lost Customers
14918,39,7,4345.66,0,Regular Customers
14919,174,1,359.35,1,Lost Customers
14920,200,1,629.4,1,Lost Customers
14922,28,2,843.74,0,Regular Customers
14924,245,2,620.96,1,Lost Customers
14926,16,2,359.4,0,Regular Customers
14927,31,1,308.2,0,Regular Customers
14928,262,1,223.91000000000005,1,Lost Customers
14929,56,1,612.8100000000001,0,Regular Customers
14930,105,3,2873.77,0,Regular Customers
14932,0,2,666.13,0,Regular Customers
14933,78,4,1770.0,0,Regular Customers
14934,13,3,1612.56,0,Regular Customers
14935,254,1,1065.12,1,Lost Customers
14936,25,4,4273.79,0,Regular Customers
14938,197,2,2322.43,1,Lost Customers
14940,52,2,531.49,0,Regular Customers
14941,213,1,182.1,1,Lost Customers
14942,36,4,746.56,0,Regular Customers
14943,298,1,107.62,1,Lost Customers
14944,24,7,3884.42,0,Regular Customers
14945,48,1,179.4,0,Regular Customers
14947,23,4,758.97,0,Regular Customers
14949,104,4,515.0,0,Regular Customers
14952,31,21,9529.86,0,Regular Customers
14953,53,3,723.95,0,Regular Customers
14954,338,1,167.27,1,Lost Customers
14955,367,1,163.77,1,Lost Customers
14956,56,1,1325.0,0,Regular Customers
14957,279,1,274.8,1,Lost Customers
14958,230,3,458.26,1,Lost Customers
14961,14,13,9365.47,0,Regular Customers
14962,174,3,240.21000000000004,1,Lost Customers
14963,14,7,1676.68,0,Regular Customers
14966,22,5,924.52,0,Regular Customers
14967,76,5,1518.81,0,Regular Customers
14968,93,1,357.4,0,Regular Customers
14969,338,1,906.23,1,Lost Customers
14970,44,8,3327.29,0,Regular Customers
14972,16,1,30.300000000000004,0,Regular Customers
14975,56,1,192.45,0,Regular Customers
14977,360,1,31.93,1,Lost Customers
14978,65,5,1210.72,0,Regular Customers
14979,370,1,439.46,1,Lost Customers
14980,372,1,150.68,1,Lost Customers
14981,58,1,270.8,0,Regular Customers
14982,207,1,237.78,1,Lost Customers
14983,324,1,183.2,1,Lost Customers
14984,23,4,1058.14,0,Regular Customers
14986,11,2,566.9,0,Regular Customers
14987,0,7,1387.4499999999998,0,Regular Customers
14988,15,6,1732.06,0,Regular Customers
14989,296,1,342.4,1,Lost Customers
14990,247,2,305.42,1,Lost Customers
14991,65,1,314.67,0,Regular Customers
14992,77,1,210.5,0,Regular Customers
14993,198,1,36.13,1,Lost Customers
14994,17,5,960.63,0,Regular Customers
14996,116,2,442.29,0,Regular Customers
14997,290,1,230.4,1,Lost Customers
14998,63,2,340.86,0,Regular Customers
14999,227,1,129.48000000000002,1,Lost Customers
15001,29,2,230.86,0,Regular Customers
15002,2,6,3175.52,0,Regular Customers
15003,108,6,1060.7,0,Regular Customers
15005,1,29,7789.63,3,Loyal Customers
15006,88,1,323.05,0,Regular Customers
15008,115,2,360.0,0,Regular Customers
15011,30,2,416.6,0,Regular Customers
15012,8,2,437.58,0,Regular Customers
15013,122,10,1641.3,0,Regular Customers
15015,136,13,2365.02,0,Regular Customers
15016,28,4,460.26,0,Regular Customers
15018,2,1,111.25,0,Regular Customers
15020,14,1,203.42,0,Regular Customers
15021,1,4,869.01,0,Regular Customers
15022,312,1,281.05,1,Lost Customers
15023,4,10,5367.92,0,Regular Customers
15024,2,8,2414.18,0,Regular Customers
15025,203,1,636.08,1,Lost Customers
15026,10,2,592.61,0,Regular Customers
15027,30,6,2129.45,0,Regular Customers
15028,3,3,530.58,0,Regular Customers
15029,254,1,365.1,1,Lost Customers
15030,15,6,1461.63,0,Regular Customers
15031,29,10,2488.44,0,Regular Customers
15032,1,7,8821.55,0,Regular Customers
15034,21,6,4004.79,0,Regular Customers
15037,11,2,402.51,0,Regular Customers
15038,4,4,604.37,0,Regular Customers
15039,3,47,20116.99,3,Loyal Customers
15040,176,1,7.49,1,Lost Customers
15041,79,1,113.67,0,Regular Customers
15042,230,1,179.52,1,Lost Customers
15043,98,5,2336.8,0,Regular Customers
15044,14,18,8504.1,0,Regular Customers
15046,60,10,2598.62,0,Regular Customers
15048,3,1,98.7,0,Regular Customers
15050,56,2,2411.7,0,Regular Customers
15051,14,6,2543.55,0,Regular Customers
15055,109,3,560.07,0,Regular Customers
15056,155,1,133.45,1,Lost Customers
15057,78,3,1766.46,0,Regular Customers
15058,11,5,1285.04,0,Regular Customers
15059,11,10,2185.85,0,Regular Customers
15061,2,86,83284.38,3,Loyal Customers
15062,58,4,1597.76,0,Regular Customers
15064,45,4,1254.41,0,Regular Customers
15065,45,1,168.73,0,Regular Customers
15067,48,2,2133.12,0,Regular Customers
15068,53,2,623.49,0,Regular Customers
15070,7,3,737.0500000000001,0,Regular Customers
15071,21,2,473.49,0,Regular Customers
15072,114,1,187.52,0,Regular Customers
15073,35,5,1744.61,0,Regular Customers
15074,64,2,817.46,0,Regular Customers
15076,127,2,566.89,0,Regular Customers
15077,129,2,2428.08,0,Regular Customers
15078,3,23,8018.77,0,Regular Customers
15079,0,8,2871.74,0,Regular Customers
15080,62,2,546.25,0,Regular Customers
15081,2,8,1460.92,0,Regular Customers
15082,303,1,93.35,1,Lost Customers
15084,14,2,965.2,0,Regular Customers
15085,364,1,347.54,1,Lost Customers
15086,199,2,218.53,1,Lost Customers
15091,309,2,565.9,1,Lost Customers
15092,97,1,318.65,0,Regular Customers
15093,7,18,9729.09,0,Regular Customers
15094,98,2,83.0,0,Regular Customers
15095,55,6,1771.04,0,Regular Customers
15097,218,2,660.27,1,Lost Customers
15100,1,6,2018.7,0,Regular Customers
15101,150,4,1160.41,1,Lost Customers
15102,165,2,554.67,1,Lost Customers
15105,65,2,795.98,0,Regular Customers
15107,7,4,620.85,0,Regular Customers
15109,214,2,498.15,1,Lost Customers
15110,38,2,509.75,0,Regular Customers
15111,7,3,1163.39,0,Regular Customers
15112,246,1,209.4,1,Lost Customers
15114,18,2,639.56,0,Regular Customers
15115,367,1,191.74,1,Lost Customers
15117,83,3,934.19,0,Regular Customers
15122,57,8,2863.69,0,Regular Customers
15123,56,3,2456.86,0,Regular Customers
15124,111,2,266.63,0,Regular Customers
15125,114,9,5496.39,0,Regular Customers
15126,171,2,449.49,1,Lost Customers
15127,154,1,304.97,1,Lost Customers
15128,65,1,312.68,0,Regular Customers
15129,20,12,3412.78,0,Regular Customers
15131,29,1,80.28,0,Regular Customers
15133,17,2,824.48,0,Regular Customers
15134,16,2,208.3,0,Regular Customers
15135,191,1,166.63,1,Lost Customers
15137,155,2,823.4,1,Lost Customers
15138,28,1,502.52,0,Regular Customers
15140,77,1,889.44,0,Regular Customers
15141,92,7,1388.47,0,Regular Customers
15142,45,5,2121.18,0,Regular Customers
15143,67,1,304.18,0,Regular Customers
15144,14,12,5579.87,0,Regular Customers
15149,211,4,1033.81,1,Lost Customers
15150,91,3,3686.61,0,Regular Customers
15151,58,2,2085.61,0,Regular Customers
15152,336,1,518.14,1,Lost Customers
15154,113,2,1091.99,0,Regular Customers
15155,18,1,383.97,0,Regular Customers
15157,204,2,718.04,1,Lost Customers
15158,36,1,204.62,0,Regular Customers
15159,30,4,3475.7200000000003,0,Regular Customers
15160,9,3,431.11,0,Regular Customers
15161,23,1,119.92,0,Regular Customers
15162,366,1,312.9,1,Lost Customers
15164,24,6,1225.87,0,Regular Customers
15165,8,1,487.75,0,Regular Customers
15166,102,1,167.16,0,Regular Customers
15167,42,4,1496.67,0,Regular Customers
15169,17,2,569.22,0,Regular Customers
15170,41,1,81.15,0,Regular Customers
